ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.02,0.31,-0.97,6.37,-0.70,5.81,0,0,145,30/12/2022 03:37:30
-0.00,0.26,-0.97,5.11,3.22,3.78,0,0,0,30/12/2022 03:37:30
0.02,0.28,-0.98,-2.73,1.68,1.61,0,0,0,30/12/2022 03:37:30
-0.01,0.30,-1.00,2.80,-8.47,2.38,0,0,0,30/12/2022 03:37:30
0.00,0.29,-0.95,23.03,-6.65,-1.26,0,0,0,30/12/2022 03:37:31
0.02,0.19,-0.96,22.54,-16.45,2.17,0,0,0,30/12/2022 03:37:31
0.00,0.11,-1.01,10.29,-6.37,8.19,0,0,0,30/12/2022 03:37:31
0.02,0.28,-1.00,-3.99,-4.55,1.19,0,0,0,30/12/2022 03:37:31
-0.02,0.21,-0.96,-6.16,-4.06,-4.34,0,0,0,30/12/2022 03:37:31
-0.02,0.25,-0.95,7.28,2.73,3.08,0,0,0,30/12/2022 03:37:31
-0.02,0.24,-0.98,5.88,-1.47,-2.38,0,0,0,30/12/2022 03:37:31
-0.02,0.17,-1.00,9.80,4.48,1.75,0,0,0,30/12/2022 03:37:31
0.01,0.17,-0.99,-1.96,-1.19,0.70,5,6,0,30/12/2022 03:37:31
-0.01,0.19,-0.94,-23.31,5.46,3.57,2,156,0,30/12/2022 03:37:31
-0.02,0.23,-0.99,-87.29,15.54,3.92,0,0,4,30/12/2022 03:37:31
0.01,0.41,-1.01,14.28,-4.48,-1.19,6,141,0,30/12/2022 03:37:31
0.00,0.26,-0.93,-13.65,2.45,6.72,2,289,94,30/12/2022 03:37:31
0.01,0.28,-0.99,-4.76,-3.29,-3.78,2,528,294,30/12/2022 03:37:31
0.02,0.31,-0.91,-12.11,-12.67,6.51,0,609,346,30/12/2022 03:37:31
0.04,0.23,-0.90,36.82,-18.20,13.65,0,519,281,30/12/2022 03:37:31
0.04,0.34,-0.86,39.34,2.03,18.97,4,515,220,30/12/2022 03:37:31
-0.00,0.24,-0.94,31.22,15.96,11.97,0,511,207,30/12/2022 03:37:32
0.04,0.29,-1.04,8.47,9.31,5.11,0,520,188,30/12/2022 03:37:32
0.01,0.18,-1.03,29.75,-2.59,10.36,9,531,176,30/12/2022 03:37:32
-0.02,0.17,-1.00,68.67,4.48,6.02,0,527,133,30/12/2022 03:37:32
-0.00,0.06,-1.00,-10.22,2.59,7.28,6,503,122,30/12/2022 03:37:32
0.03,0.05,-0.97,-17.22,0.00,6.79,0,490,121,30/12/2022 03:37:32
0.07,0.08,-0.95,-3.99,-2.87,8.05,12,513,149,30/12/2022 03:37:32
0.07,0.12,-0.98,-8.05,-6.37,12.25,0,524,227,30/12/2022 03:37:32
0.05,0.10,-0.98,-10.01,-7.70,12.88,0,514,214,30/12/2022 03:37:32
0.07,0.18,-1.00,-23.52,-5.88,16.45,0,512,211,30/12/2022 03:37:32
0.04,0.16,-1.12,-17.43,-12.46,13.02,0,508,249,30/12/2022 03:37:32
0.08,0.16,-1.01,12.67,-11.97,17.64,0,511,268,30/12/2022 03:37:32
-0.03,0.10,-1.01,-10.08,-5.95,13.65,0,500,276,30/12/2022 03:37:32
-0.05,0.19,-0.97,-6.58,7.00,7.42,8,498,280,30/12/2022 03:37:32
0.03,0.17,-1.01,11.55,3.22,6.58,0,500,292,30/12/2022 03:37:32
0.02,0.19,-0.99,-3.99,3.01,-1.68,0,491,304,30/12/2022 03:37:32
-0.00,0.12,-0.97,12.25,2.66,0.35,1,491,314,30/12/2022 03:37:33
0.03,0.15,-0.98,31.43,1.47,2.87,0,490,317,30/12/2022 03:37:33
0.05,0.10,-1.00,4.41,4.48,-0.56,0,495,340,30/12/2022 03:37:33
0.03,0.15,-1.00,21.42,-3.01,1.47,0,496,341,30/12/2022 03:37:33
0.03,0.10,-1.01,1.05,-1.75,-0.35,0,495,328,30/12/2022 03:37:33
0.02,0.04,-1.01,4.41,-5.81,0.14,0,494,322,30/12/2022 03:37:33
0.04,0.06,-1.01,-5.95,-2.52,1.75,0,484,323,30/12/2022 03:37:33
0.03,0.10,-0.99,-4.76,-1.40,1.19,0,485,318,30/12/2022 03:37:33
0.02,0.13,-0.99,2.03,-0.91,-1.54,0,491,310,30/12/2022 03:37:33
0.02,0.11,-0.99,0.91,-1.12,1.05,0,492,307,30/12/2022 03:37:33
0.00,0.07,-1.00,8.47,-3.64,0.35,2,481,317,30/12/2022 03:37:33
0.02,0.08,-0.99,10.29,-2.73,1.96,9,482,317,30/12/2022 03:37:33
0.02,0.06,-1.01,12.95,-5.39,-1.82,0,498,319,30/12/2022 03:37:33
0.02,0.02,-0.98,10.92,-0.70,-2.87,0,509,351,30/12/2022 03:37:33
0.02,0.04,-0.99,10.36,-0.35,3.43,4,512,368,30/12/2022 03:37:33
0.02,0.04,-1.01,15.54,-1.89,0.84,0,509,376,30/12/2022 03:37:33
0.03,-0.00,-1.01,6.16,-1.26,0.14,0,517,373,30/12/2022 03:37:33
0.01,0.01,-1.00,11.27,-1.61,1.33,0,527,382,30/12/2022 03:37:33
0.02,0.01,-1.02,15.12,-0.84,2.17,1,541,384,30/12/2022 03:37:34
-0.02,-0.06,-1.02,33.53,-2.59,-4.06,3,574,425,30/12/2022 03:37:34
0.01,-0.09,-1.03,25.13,-3.15,-2.80,0,584,432,30/12/2022 03:37:34
0.01,-0.12,-0.98,16.38,1.33,1.89,8,592,453,30/12/2022 03:37:34
0.03,-0.09,-0.99,9.03,0.21,-2.87,0,608,464,30/12/2022 03:37:34
0.01,-0.11,-0.97,3.43,0.63,-1.19,0,613,476,30/12/2022 03:37:34
0.02,-0.13,-0.98,7.77,0.49,4.20,0,611,480,30/12/2022 03:37:34
0.02,-0.11,-0.99,3.99,0.42,1.19,0,608,481,30/12/2022 03:37:34
0.06,-0.14,-1.03,-1.12,0.49,1.68,0,607,475,30/12/2022 03:37:34
-0.01,-0.17,-0.99,2.31,-1.89,4.06,1,592,476,30/12/2022 03:37:34
0.03,-0.14,-0.99,10.64,0.84,2.87,0,583,469,30/12/2022 03:37:34
0.02,-0.11,-0.98,-2.94,0.35,0.14,0,567,480,30/12/2022 03:37:34
0.03,-0.14,-0.99,2.24,-2.66,-0.56,0,578,483,30/12/2022 03:37:34
0.03,-0.16,-0.98,1.61,-1.26,2.59,0,582,477,30/12/2022 03:37:34
0.02,-0.12,-1.00,-1.05,0.49,3.01,0,548,422,30/12/2022 03:37:34
0.03,-0.14,-1.00,-1.82,0.63,0.49,0,568,421,30/12/2022 03:37:34
0.05,-0.12,-0.98,-6.37,-1.54,1.12,0,582,460,30/12/2022 03:37:34
0.03,-0.13,-0.96,-21.21,-1.47,-2.17,0,533,437,30/12/2022 03:37:35
0.02,-0.12,-0.98,-20.58,-0.35,4.41,0,514,350,30/12/2022 03:37:35
-0.01,-0.13,-1.03,5.81,-3.15,1.40,1,512,331,30/12/2022 03:37:35
0.01,-0.06,-1.04,-7.49,-0.91,0.49,0,512,348,30/12/2022 03:37:35
0.01,-0.09,-1.00,-14.21,-1.33,-5.04,0,513,371,30/12/2022 03:37:35
0.04,-0.07,-0.99,1.47,-2.59,1.61,1,510,368,30/12/2022 03:37:35
0.02,-0.08,-0.98,-2.52,-2.38,-0.91,0,502,340,30/12/2022 03:37:35
0.02,-0.10,-1.00,-2.52,-2.38,-0.21,0,492,339,30/12/2022 03:37:35
0.03,-0.08,-1.00,1.54,-1.19,1.47,0,474,322,30/12/2022 03:37:35
0.02,-0.13,-1.04,4.48,-1.40,2.38,0,490,307,30/12/2022 03:37:35
-0.00,-0.04,-1.01,14.91,-0.56,4.76,0,527,310,30/12/2022 03:37:35
-0.01,-0.12,-0.99,17.50,-6.23,3.57,0,519,313,30/12/2022 03:37:35
0.01,-0.14,-0.98,9.80,-6.02,0.98,1,530,344,30/12/2022 03:37:35
0.03,-0.11,-0.97,-3.99,4.69,3.01,0,545,365,30/12/2022 03:37:35
0.03,-0.11,-0.99,-13.16,2.24,-1.96,0,541,356,30/12/2022 03:37:35
0.00,-0.12,-1.02,-4.06,-0.63,-0.77,0,526,360,30/12/2022 03:37:35
0.01,-0.12,-1.02,-11.20,-1.19,1.05,0,539,350,30/12/2022 03:37:36
-0.01,-0.10,-1.03,-5.25,-0.84,0.42,2,539,402,30/12/2022 03:37:36
0.00,-0.07,-1.00,-3.15,-1.75,-0.14,0,540,432,30/12/2022 03:37:36
0.00,-0.09,-0.99,-2.38,-1.61,-3.36,160,544,429,30/12/2022 03:37:36
0.02,-0.12,-1.01,-5.53,-5.25,0.70,240,531,418,30/12/2022 03:37:36
0.01,-0.08,-1.00,-2.03,-0.98,2.80,287,527,443,30/12/2022 03:37:36
0.02,-0.12,-1.00,-0.42,-1.47,1.19,226,498,446,30/12/2022 03:37:36
0.02,-0.08,-0.99,-0.35,-0.42,4.34,129,469,384,30/12/2022 03:37:36
0.02,-0.07,-0.99,12.04,0.00,4.27,0,353,282,30/12/2022 03:37:36
0.01,-0.12,-1.04,15.26,2.87,2.73,0,334,168,30/12/2022 03:37:36
0.04,-0.18,-1.10,9.94,3.43,7.28,0,181,0,30/12/2022 03:37:36
0.06,-0.18,-1.03,-13.93,8.05,20.72,0,75,0,30/12/2022 03:37:36
-0.02,-0.14,-1.08,-28.07,-12.46,6.30,0,0,0,30/12/2022 03:37:36
-0.18,0.04,-1.07,-65.10,-17.64,8.61,0,0,0,30/12/2022 03:37:36
-0.18,0.22,-1.00,-52.01,-22.68,-6.37,0,0,0,30/12/2022 03:37:36
-0.14,0.23,-0.95,-9.45,-18.76,-7.14,0,1,0,30/12/2022 03:37:36
-0.10,0.16,-0.90,21.84,17.43,10.43,1,0,0,30/12/2022 03:37:36
-0.06,0.03,-0.93,38.99,40.39,41.65,0,0,0,30/12/2022 03:37:37
0.03,-0.01,-0.91,48.23,22.47,14.49,0,3,0,30/12/2022 03:37:37
0.15,-0.10,-0.91,56.91,30.59,11.55,0,0,0,30/12/2022 03:37:37
0.12,-0.20,-0.97,65.10,18.06,24.43,0,0,0,30/12/2022 03:37:37
0.09,-0.36,-0.89,27.86,21.98,35.21,0,0,2,30/12/2022 03:37:37
0.18,-0.49,-0.87,5.81,28.28,39.48,0,0,0,30/12/2022 03:37:37
0.25,-0.20,-0.97,-35.14,40.95,15.75,0,0,0,30/12/2022 03:37:37
0.23,-0.35,-0.93,17.36,-0.28,15.26,0,0,1,30/12/2022 03:37:37
0.18,-0.31,-0.96,13.23,1.33,-2.24,0,0,1,30/12/2022 03:37:37
-0.09,-0.24,-1.01,14.28,8.61,-13.72,0,0,0,30/12/2022 03:37:37
0.17,-0.17,-0.95,8.61,2.73,-3.29,0,0,0,30/12/2022 03:37:37
0.17,-0.33,-0.96,-4.90,-7.70,17.71,0,0,0,30/12/2022 03:37:37
0.23,-0.19,-0.95,28.91,-9.87,21.07,0,0,1,30/12/2022 03:37:37
0.14,-0.33,-0.95,8.12,-12.39,13.02,2,1,0,30/12/2022 03:37:37
0.14,-0.26,-0.93,3.85,3.01,15.68,0,2,2,30/12/2022 03:37:37
0.09,-0.33,-0.93,4.69,10.92,31.57,1,0,2,30/12/2022 03:37:37
